premierelocatie_id,relatie,value
135094,naam,ruimte onbekend
135094,adres,None
135094,stad,Tel Aviv
135094,postcode,None
135094,land,Israël
135634,naam,L'apostrophe
135634,adres,None
135634,stad,Cergy-Pontoise
135634,postcode,None
135634,land,Frankrijk
138835,naam,Atelier Katleen Vinck
138835,adres,Duinstraat 124
138835,stad,Antwerpen
138835,postcode,2060
138835,land,België
138191,naam,Les Ateliers Claus
138191,adres,Passage Charles Rogier
138191,stad,Brussel
138191,postcode,1210
138191,land,België
134842,naam,Londen Roehampton Institute
134842,adres,Roehampton Lane
134842,stad,London
134842,postcode,SW15 5PJ
134842,land,Groot-Brittannië
135334,naam,Schouwburg Amstelveen
135334,adres,Stadsplein 100
135334,stad,Amstelveen
135334,postcode,1181 ZM
135334,land,Nederland
136122,naam,Julidans Festival
136122,adres,Leidseplein 26
136122,stad,Amsterdam
136122,postcode,1017 PT
136122,land,Nederland
139210,naam,Montagehalle Werkhaus
139210,adres,
139210,stad,Mannheim
139210,postcode,None
139210,land,Duitsland
138513,naam,Compagnie de la Casquette
138513,adres,Wijnheuvelstraat 58
138513,stad,Sint-Joost-ten-Node
138513,postcode,1210
138513,land,België
138476,naam,School of Arts/KASK
138476,adres,J Kluyskensstraat 8
138476,stad,Gent
138476,postcode,9000
138476,land,België
136899,naam,Muziekclub 4AD
136899,adres,Kleine Dijk 57
136899,stad,Diksmuide
136899,postcode,8600
136899,land,België
131005,naam,De Werf
131005,adres,Werfstraat 108
131005,stad,Brugge
131005,postcode,8000
131005,land,België
140490,naam,MAZ Palace of Culture
140490,adres,
140490,stad,Minsk
140490,postcode,
140490,land,Wit-Rusland
137191,naam,Droge Coo
137191,adres,"Koninklijke Gaanderijen, Zeedijk"
137191,stad,Oostende
137191,postcode,8400
137191,land,België
135977,naam,Teatro Maria Matos
135977,adres,"Rua Bulho Pato, 1B"
135977,stad,Lisboa
135977,postcode,1700 081
135977,land,Portugal
139469,naam,La Pelanda
139469,adres,
139469,stad,Rome
139469,postcode,None
139469,land,Italië
139376,naam,Youth Theatre
139376,adres,
139376,stad,Hà Nôi
139376,postcode,None
139376,land,Vietnam
133529,naam,CC De Ster
133529,adres,
133529,stad,Willebroek
133529,postcode,None
133529,land,België
135545,naam,Concertgebouw
135545,adres,None
135545,stad,Amsterdam
135545,postcode,None
135545,land,Nederland
137921,naam,De Speelplaats
137921,adres,
137921,stad,Herent
137921,postcode,None
137921,land,België
135970,naam,Châteauvallon (CNCDC)
135970,adres,"795, chemin de Châteauvallon"
135970,stad,Ollioules
135970,postcode,83190
135970,land,Frankrijk
138647,naam,Arteveldehogeschool - Campus Kantienberg
138647,adres,
138647,stad,Gent
138647,postcode,None
138647,land,België
132035,naam,CC Genk
132035,adres,Dieplaan 2
132035,stad,Genk
132035,postcode,3600
132035,land,België
132094,naam,ruimte onbekend
132094,adres,None
132094,stad,Neerpelt
132094,postcode,3910
132094,land,België
138810,naam,Galaksen
138810,adres,
138810,stad,Værløse
138810,postcode,None
138810,land,Denemarken
134365,naam,La Porta
134365,adres,None
134365,stad,Barcelona
134365,postcode,None
134365,land,Spanje
137737,naam,MUMUTH
137737,adres,Lichtenfelsgassse
137737,stad,Graz
137737,postcode,None
137737,land,Oostenrijk
135759,naam,Op locatie
135759,adres,None
135759,stad,Brussel
135759,postcode,None
135759,land,België
135687,naam,Auditorium Conservatoire Darius Milhaud
135687,adres,
135687,stad,Aix-en-Provence
135687,postcode,None
135687,land,Frankrijk
140213,naam,Zeegsterhoeve
140213,adres,
140213,stad,Schipborg
140213,postcode,None
140213,land,Nederland
131749,naam,CC De Meent
131749,adres,Gemeenveldstraat 34
131749,stad,Beersel
131749,postcode,1652
131749,land,België
138609,naam,Citron Jaune / Ilotopie
138609,adres,
138609,stad,Port Saint-Louis
138609,postcode,None
138609,land,Frankrijk
137428,naam,Shopping 1
137428,adres,Rootenstraat 8 bus 1
137428,stad,Genk
137428,postcode,3600
137428,land,België
139823,naam,Mashinenhaus
139823,adres,
139823,stad,Essen
139823,postcode,None
139823,land,Duitsland
135393,naam,Lokaal Ultima Thule
135393,adres,Ijzerenweglei 2
135393,stad,Mortsel
135393,postcode,2640
135393,land,België
135714,naam,De Munt-Fioccozaal
135714,adres,Leopoldstraat 4
135714,stad,Brussel
135714,postcode,1000
135714,land,België
137520,naam,Dom im Berg
137520,adres,Schlossbergplatz
137520,stad,Graz
137520,postcode,8010
137520,land,Oostenrijk
139924,naam,Santorini Art Factory
139924,adres,
139924,stad,Santorini
139924,postcode,None
139924,land,Griekenland
139819,naam,Haven Genk
139819,adres,
139819,stad,Genk
139819,postcode,None
139819,land,België
140290,naam,MIGO
140290,adres,
140290,stad,Oostende
140290,postcode,None
140290,land,België
134117,naam,HETPALEIS
134117,adres,Meistraat  2
134117,stad,Antwerpen
134117,postcode,2000
134117,land,België
140294,naam,Darmstadtium
140294,adres,
140294,stad,Darmstadt
140294,postcode,None
140294,land,Duitsland
135723,naam,De Munt
135723,adres,Leopoldstraat 4
135723,stad,Brussel
135723,postcode,1000
135723,land,België
139386,naam,Les Coups de Théâtre
139386,adres,
139386,stad,Montreal
139386,postcode,None
139386,land,Canada
135793,naam,Antwerpse zoo
135793,adres,Koniging Astridplein 26
135793,stad,Antwerpen
135793,postcode,2018
135793,land,België
139504,naam,Spiral Hall
139504,adres,
139504,stad,Tokyo
139504,postcode,None
139504,land,Japan
140448,naam,GC De Warandepoort
140448,adres,
140448,stad,Tervuren
140448,postcode,None
140448,land,België
131846,naam,De Dijk
131846,adres,Blankenbergse Steenweg 221
131846,stad,Brugge
131846,postcode,8000
131846,land,België
140303,naam,Fort Isabelle
140303,adres,
140303,stad,Vught
140303,postcode,None
140303,land,Nederland
133349,naam,Centre Culturel d'Ottignies
133349,adres,41 AVENUE DES COMBATTANTS
133349,stad,Ottignies
133349,postcode,1340
133349,land,België
134482,naam,Schlachthaus Bern
134482,adres,None
134482,stad,Bern
134482,postcode,None
134482,land,Zwitserland
139170,naam,Wiels
139170,adres,Van Volxemlaan 354
139170,stad,Brussel
139170,postcode,1190
139170,land,België
134718,naam,Handelsbeurs
134718,adres,Kouter
134718,stad,Gent
134718,postcode,9000
134718,land,België
133983,naam,Het Oog
133983,adres,Hoogstraat 13
133983,stad,Brussel
133983,postcode,1000
133983,land,België
139609,naam,Hotel Unique
139609,adres,
139609,stad,Dortmund
139609,postcode,None
139609,land,Duitsland
133659,naam,Zaal Kielpark
133659,adres,St.-Bernardsesteenweg 113
133659,stad,Antwerpen
133659,postcode,2020
133659,land,België
137013,naam,Stroopfabriek
137013,adres,Stationsstraat 54
137013,stad,Borgloon
137013,postcode,3840
137013,land,België
130925,naam,CC De Warande
130925,adres,Warandestraat 42
130925,stad,Turnhout
130925,postcode,2300
130925,land,België
137474,naam,Stanica Zilina-Zariecie
137474,adres,Zavodska cesta 3
137474,stad,Zilina
137474,postcode,010 01
137474,land,Slowakije
138255,naam,Danscentrum Jette
138255,adres,55 rue van cauwenbergh
138255,stad,Molenbeek
138255,postcode,1080
138255,land,België
137236,naam,Théâtre du Loup
137236,adres,"10, chemin de la Gravière"
137236,stad,Acacias - Genève
137236,postcode,1227
137236,land,Zwitserland
133031,naam,Koninklijk Atheneum Antwerpen
133031,adres,F. ROOSEVELTPLEIN 11
133031,stad,Antwerpen
133031,postcode,2000
133031,land,België
139561,naam,MSO
139561,adres,Slipwaykaai 4
139561,stad,Oostende
139561,postcode,None
139561,land,België
136837,naam,Halle G
136837,adres,Museumsplatz 1
136837,stad,Wien
136837,postcode,1070
136837,land,Oostenrijk
131958,naam,Theater Teater
131958,adres,BATTELSESTEENWEG 464
131958,stad,Mechelen
131958,postcode,2800
131958,land,België
136969,naam,KVS Top
136969,adres,Arduinkaai 7
136969,stad,Brussel
136969,postcode,1000
136969,land,België
138755,naam,Theater Ins Blau
138755,adres,
138755,stad,Leiden
138755,postcode,None
138755,land,Nederland
139969,naam,Pompen & Verlouw
139969,adres,
139969,stad,'s-Hertogenbosch
139969,postcode,None
139969,land,Nederland
136680,naam,NTGent: Schouwburg
136680,adres,Sint-Baafsplein 17
136680,stad,Gent
136680,postcode,9000
136680,land,België
134821,naam,Cultuurcentrum Brugge
134821,adres,Sint-Jakobsstraat 20-26
134821,stad,Brugge
134821,postcode,8000
134821,land,België
138906,naam,CC Acci
138906,adres,
138906,stad,Ieper
138906,postcode,None
138906,land,België
134031,naam,Schauspielhaus Hannover
134031,adres,None
134031,stad,Hannover
134031,postcode,None
134031,land,Duitsland
136215,naam,Le Manège de Reims
136215,adres,"2, boulevard du Général Leclerc"
136215,stad,Reims
136215,postcode,51100
136215,land,Frankrijk
139319,naam,Slipwaykaai
139319,adres,
139319,stad,Oostende
139319,postcode,None
139319,land,België
132464,naam,Theater Bellevue
132464,adres,Leidsekade 90
132464,stad,Amsterdam
132464,postcode,1016LV
132464,land,Nederland
131181,naam,Schouwburg Agnietenhof
131181,adres,Sint Agnietenstraat 2
131181,stad,Tiel
131181,postcode,4001NB
131181,land,Nederland
131091,naam,Schouwburg Junushoff
131091,adres,PLANTSOEN 3
131091,stad,Wageningen
131091,postcode,6701AS
131091,land,Nederland
132873,naam,CC As
132873,adres,None
132873,stad,As
132873,postcode,3665
132873,land,België
139707,naam,Ruimte onbekend
139707,adres,
139707,stad,Almada
139707,postcode,None
139707,land,Portugal
134866,naam,Stanislavski Opera House
134866,adres,None
134866,stad,Moskou
134866,postcode,None
134866,land,Federatie van Rusland
131854,naam,Toneelacademie Maastricht
131854,adres,Lenculenstraat 31 - 33
131854,stad,Maastricht
131854,postcode,6211 KP
131854,land,Nederland
133506,naam,"Theater op zolder, Bourla"
133506,adres,KOMEDIEPLEIN 18
133506,stad,Antwerpen
133506,postcode,2000
133506,land,België
140097,naam,The University of Utah
140097,adres,
140097,stad,Salt Lake City
140097,postcode,None
140097,land,Verenigde Staten van Amerika
137018,naam,PMMK
137018,adres,Romestraat 11
137018,stad,Oostende
137018,postcode,8400
137018,land,België
138381,naam,Zinnema
138381,adres,Veeweidestraat 24-26
138381,stad,Brussel
138381,postcode,1070
138381,land,België
138164,naam,Theatre Royal
138164,adres,Royal Parade
138164,stad,Plymouth
138164,postcode,PL1 2TR
138164,land,Groot-Brittannië
139457,naam,Pinhal Das Artes
139457,adres,
139457,stad,Leiria
139457,postcode,None
139457,land,Portugal
137171,naam,Nieuw justitiepaleis
137171,adres,Bolivarplaats 20
137171,stad,Antwerpen
137171,postcode,2000
137171,land,België
135250,naam,Akademietheater
135250,adres,Lisztstraße 1
135250,stad,Wien
135250,postcode,1010
135250,land,Oostenrijk
138171,naam,30CC
138171,adres,Brusselsestraat 63
138171,stad,Leuven
138171,postcode,3000
138171,land,België
137012,naam,Centraal Station
137012,adres,None
137012,stad,Antwerpen
137012,postcode,2000
137012,land,België
135856,naam,Bronks festival
135856,adres,Varkensmarkt 15-17
135856,stad,Brussel
135856,postcode,1000
135856,land,België
139521,naam,Gare du Midi
139521,adres,
139521,stad,Biarritz
139521,postcode,None
139521,land,Frankrijk
133570,naam,KJT - Glazen Zaal
133570,adres,Theaterplein
133570,stad,Antwerpen
133570,postcode,2000
133570,land,België
136809,naam,CC Nova
136809,adres,Molenstraat 2 B
136809,stad,Wetteren
136809,postcode,9230
136809,land,België
138636,naam,Cultuurcentrum 't Schaliken
138636,adres,Grote Markt 35
138636,stad,Herentals
138636,postcode,2200
136401,naam,Teatro Camões
136401,adres,None
136401,stad,Lisboa
136401,postcode,None
136401,land,Portugal
135966,naam,Op locatie
135966,adres,None
135966,stad,Tongeren
135966,postcode,None
135966,land,België
139502,naam,Dienstencentrum Santiago
139502,adres,Canadalaan 21
139502,stad,Antwerpen
139502,postcode,2030
139502,land,België
134057,naam,CC 't Gasthuis
134057,adres,Gasthuistraat 22
134057,stad,Aarschot
134057,postcode,3200
134057,land,België
139411,naam,OC Godsheide
139411,adres,
139411,stad,Hasselt
139411,postcode,None
139411,land,België
139910,naam,Bibliotheek
139910,adres,
139910,stad,Wetteren
139910,postcode,None
139910,land,België
139310,naam,Parkeerkelder Breewaterstraat
139310,adres,
139310,stad,Vlissingen
139310,postcode,None
139310,land,Nederland
136670,naam,Lumco
136670,adres,Zeeschipstraat 107
136670,stad,Gent
136670,postcode,9000
136670,land,België
135777,naam,Kraftzentrale
135777,adres,Landschaftspark Nord
135777,stad,Duisburg
135777,postcode,None
135777,land,Duitsland
135929,naam,Bellevue/de la Mar
135929,adres,Leidsekade 90
135929,stad,Amsterdam
135929,postcode,1017 PN
135929,land,Nederland
134626,naam,Gerechtshof Mechelen
134626,adres,None
134626,stad,Mechelen
134626,postcode,2800
134626,land,België
134768,naam,Koninklijke Academie voor Nederlandse Taal- en Let
134768,adres,Koningstraat 18
134768,stad,Gent
134768,postcode,9000
134768,land,België
137825,naam,Odeon
137825,adres,
137825,stad,Wien
137825,postcode,None
137825,land,Oostenrijk
138452,naam,Zomerbibliotheek (ZvA)
138452,adres,Ledeganckkaai
138452,stad,Antwerpen
138452,postcode,2000
138452,land,België
135108,naam,Fins Cultureel Centrum
135108,adres,Italiëlei 69
135108,stad,Antwerpen
135108,postcode,2000
135108,land,België
132764,naam,Oude Stadsfeestzaal
132764,adres,Fr. De Merodestraat 28
132764,stad,Mechelen
132764,postcode,2800
132764,land,België
135064,naam,Opéra Leonard De Vinci
135064,adres,"7, Rue du docteur Rambert"
135064,stad,Rouen
135064,postcode,7600
135064,land,Frankrijk
137927,naam,Bibliotheek
137927,adres,
137927,stad,Landgraaf
137927,postcode,None
137927,land,Nederland
133177,naam,Maison de la Culture
133177,adres,Boulevard des Frères Rimbaut 2
133177,stad,Tournai
133177,postcode,7500
133177,land,België
137860,naam,Le Petit Louvre
137860,adres,
137860,stad,Avignon
137860,postcode,None
137860,land,Frankrijk
139408,naam,Burg. van Grunsvenplein
139408,adres,
139408,stad,Heerlen
139408,postcode,None
139408,land,Nederland
138716,naam,CC Anzegem
138716,adres,
138716,stad,Anzegem
138716,postcode,None
138716,land,België
139606,naam,Nacional Kaunas Drama Theater
139606,adres,
139606,stad,Kaunas
139606,postcode,None
139606,land,Litouwen
132245,naam,Mechelse Mimestudio
132245,adres,OLIVETENVEST 16
132245,stad,Mechelen
132245,postcode,2800
132245,land,België
134424,naam,Maison de la Danse
134424,adres,av Jean Mermoz 8
134424,stad,Lyon
134424,postcode,69008
134424,land,Frankrijk
135375,naam,L'Espal
135375,adres,"60-62, rue de l'Estérel"
135375,stad,Le Mans
135375,postcode,72000
135375,land,Frankrijk
138681,naam,Tuin van Kina
138681,adres,Berouw 55
138681,stad,Gent
138681,postcode,9000
138681,land,België
138271,naam,Comedia Theater
138271,adres,Vondelstraße 4–8
138271,stad,Köln
138271,postcode,50677
138271,land,Duitsland
139661,naam,Centro Gam
139661,adres,
139661,stad,Providencia
139661,postcode,None
139661,land,Chili
133746,naam,De Vorst
133746,adres,Willem II straat 47-49
133746,stad,Tilburg
133746,postcode,5038 BD
133746,land,Nederland
139628,naam,Generale Oost
139628,adres,
139628,stad,Arnhem
139628,postcode,None
139628,land,Nederland
136528,naam,Nouveau théâtre d'Angers
136528,adres,12 pl. Imbach
136528,stad,Angers
136528,postcode,49101
136528,land,Frankrijk
140494,naam,Untimely Festival
140494,adres,
140494,stad,Tehran
140494,postcode,None
140494,land,Islamitische Republiek Iran 
139125,naam,Contemporary Arts Center
139125,adres,
139125,stad,"Cincinnati, Ohio"
139125,postcode,None
139125,land,Verenigde Staten van Amerika
139837,naam,Piazza Ganganelli
139837,adres,
139837,stad,Santarcangelo di Romagna
139837,postcode,None
139837,land,Italië
138248,naam,Teatr Studio
138248,adres,
138248,stad,Warsaw
138248,postcode,None
138248,land,Polen
139400,naam,Turbina 2
139400,adres,
139400,stad,Dro
139400,postcode,None
139400,land,Italië
136579,naam,NMBS Depot Kortrijk
136579,adres,Stationsplein 8
136579,stad,Kortrijk
136579,postcode,8500
136579,land,België
140230,naam,Dok Noord 4F
140230,adres,
140230,stad,Gent
140230,postcode,None
140230,land,België
139160,naam,Salle Béjart
139160,adres,
139160,stad,Montpellier
139160,postcode,None
139160,land,Frankrijk
140282,naam,Jeugdcentrum Togenblik
140282,adres,
140282,stad,Beveren
140282,postcode,None
140282,land,België
134681,naam,Le Lieu Unique
134681,adres,Quai Ferdinand Favre
134681,stad,Nantes
134681,postcode,44000
134681,land,Frankrijk
138525,naam,Oud Justitiepaleis
138525,adres,Koophandelsplein
138525,stad,Gent
138525,postcode,None
138525,land,België
139216,naam,La Luna
139216,adres,
139216,stad,Maubeuge
139216,postcode,None
139216,land,Frankrijk
135316,naam,La Montagne Magique
135316,adres,Broekstraat 57
135316,stad,Brussel
135316,postcode,1000
135316,land,België
139979,naam,Unga Klara
139979,adres,
139979,stad,Stockholm
139979,postcode,None
139979,land,Zweden
131853,naam,Théâtre DU JORAT
131853,adres,
131853,stad,Mézières
131853,postcode,None
131853,land,Zwitserland
140455,naam,La Riponne
140455,adres,
140455,stad,Lausanne
140455,postcode,None
140455,land,Zwitserland
133452,naam,Repetitieruimte Theater Stap
133452,adres,Brugstraat 55
133452,stad,Turnhout
133452,postcode,2300
133452,land,België
135848,naam,De Shop
135848,adres,None
135848,stad,Antwerpen
135848,postcode,None
135848,land,België
140470,naam,Energiehuis
140470,adres,
140470,stad,Dordrecht
140470,postcode,None
140470,land,Nederland
138871,naam,Brouwerij De Koninck
138871,adres,Boomgaardstraat 12
138871,stad,Antwerpen
138871,postcode,2018
138871,land,België
135701,naam,De Centrale
135701,adres,Kraankindersstraat 2
135701,stad,Gent
135701,postcode,9000
135701,land,België
131378,naam,Teatro Della Luna
131378,adres,
131378,stad,Ancona
131378,postcode,None
131378,land,Italië
139023,naam,Théâtre de Liège
139023,adres,
139023,stad,Liège
139023,postcode,4000
139023,land,België
139197,naam,Theatro Sociale
139197,adres,
139197,stad,Bellinzona
139197,postcode,None
139197,land,Zwitserland
139839,naam,Carreau du Temple
139839,adres,
139839,stad,Paris
139839,postcode,None
