subsidie_id,relatie,value
15663,subsidiecomite,sociaal-artistiek_5
15663,subsidiërende instantie,Kunstendecreet_1
15666,subsidiesysteem,Projecten sociaal-artistiek_624
15666,organisatie,Mister Wolf_372332
15666,beginjaar,2009
15666,eindjaar,2009
15666,subsidietype,projectbeurs_4
15666,subsidiecomite,sociaal-artistiek_5
15666,subsidiërende instantie,Kunstendecreet_1
15889,subsidiesysteem,Ontwikkelingsgerichte beurs dans_640
15889,persoon,Davis Freeman_1893362
15889,beginjaar,2010
15889,eindjaar,2010
15889,subsidietype,ontwikkelingsbeurs_7
15889,subsidiecomite,dans_11
15889,subsidiërende instantie,Kunstendecreet_1
15892,subsidiesysteem,Projecten dans_613
15892,persoon,Arend Pinoy_1901254
15892,beginjaar,2010
15892,eindjaar,2010
15892,subsidietype,projectbeurs_4
15892,subsidiecomite,dans_11
15892,subsidiërende instantie,Kunstendecreet_1
15893,subsidiesysteem,Projecten dans_613
15893,persoon,Caroline D'Haese_1916672
15893,beginjaar,2010
15893,eindjaar,2010
15893,subsidietype,projectbeurs_4
15893,subsidiecomite,dans_11
15893,subsidiërende instantie,Kunstendecreet_1
15894,subsidiesysteem,Projecten dans_613
15894,persoon,Tuur Marinus_1917878
15894,beginjaar,2010
15894,eindjaar,2010
15894,subsidietype,projectbeurs_4
15894,subsidiecomite,dans_11
15894,subsidiërende instantie,Kunstendecreet_1
15895,subsidiesysteem,Projecten dans_613
15895,persoon,Albert Quesada Bernaus_1917886
15895,beginjaar,2010
15895,eindjaar,2010
15895,subsidietype,projectbeurs_4
15895,subsidiecomite,dans_11
15895,subsidiërende instantie,Kunstendecreet_1
15956,subsidiesysteem,Projecten sociaal-artistiek_624
15956,organisatie,Madam Fortuna_373221
15956,beginjaar,2010
15956,eindjaar,2010
15956,subsidietype,projectbeurs_4
15956,subsidiecomite,sociaal-artistiek_5
15956,subsidiërende instantie,Kunstendecreet_1
15958,subsidiesysteem,Projecten sociaal-artistiek_624
15958,persoon,Caroline Rottier_1882116
15958,beginjaar,2010
15958,eindjaar,2010
15958,subsidietype,projectbeurs_4
15958,subsidiecomite,sociaal-artistiek_5
15958,subsidiërende instantie,Kunstendecreet_1
15998,subsidiesysteem,Projecten theater_607
15998,organisatie,Sermoen Theatermakers_371670
15998,beginjaar,2011
15998,eindjaar,2011
15998,subsidietype,projectbeurs_4
15998,subsidiecomite,theater_10
15998,subsidiërende instantie,Kunstendecreet_1
16013,subsidiesysteem,Projecten muziektheater_616
16013,organisatie,2fabrieken_371319
16013,beginjaar,2012
16013,eindjaar,2012
16013,subsidietype,projectbeurs_4
16013,subsidiecomite,muziektheater_12
16013,subsidiërende instantie,Kunstendecreet_1
16014,subsidiesysteem,Projecten muziektheater_616
16014,beginjaar,2012
16014,eindjaar,2012
16014,subsidietype,projectbeurs_4
16014,subsidiecomite,muziektheater_12
16014,subsidiërende instantie,Kunstendecreet_1
16019,subsidiesysteem,Projecten sociaal-artistiek_624
16019,organisatie,Cie Tartaren_371492
16019,beginjaar,2012
16019,eindjaar,2012
16019,subsidietype,projectbeurs_4
16019,subsidiecomite,sociaal-artistiek_5
16019,subsidiërende instantie,Kunstendecreet_1
16020,subsidiesysteem,Projecten sociaal-artistiek_624
16020,organisatie,Kopspel_371315
16020,beginjaar,2012
16020,eindjaar,2012
16020,subsidietype,projectbeurs_4
16020,subsidiecomite,sociaal-artistiek_5
16020,subsidiërende instantie,Kunstendecreet_1
16021,subsidiesysteem,Projecten sociaal-artistiek_624
16021,organisatie,Madam Fortuna_373221
16021,beginjaar,2012
16021,eindjaar,2012
16021,subsidietype,projectbeurs_4
16021,subsidiecomite,sociaal-artistiek_5
16021,subsidiërende instantie,Kunstendecreet_1
16035,subsidiesysteem,Projecten kunsteducatie_622
16035,organisatie,Kunst in Zicht_369271
16035,beginjaar,2012
16035,eindjaar,2012
16035,subsidietype,projectbeurs_4
16035,subsidiecomite,kunsteducatie_4
16035,subsidiërende instantie,Kunstendecreet_1
16036,subsidiesysteem,Projecten dans_613
16036,organisatie,Bâtard_371489
16036,beginjaar,2012
16036,eindjaar,2012
16036,subsidietype,projectbeurs_4
16036,subsidiecomite,dans_11
16036,subsidiërende instantie,Kunstendecreet_1
16104,subsidiesysteem,Ontwikkelingsgerichte beurs dans_640
16104,persoon,Benjamin Vandewalle_1920106
16104,beginjaar,2012
16104,eindjaar,2012
16104,subsidietype,ontwikkelingsbeurs_7
16104,subsidiecomite,dans_11
16104,subsidiërende instantie,Kunstendecreet_1
16105,subsidiesysteem,Projecten theater_607
16105,persoon,Annelies Van Hullebusch_1920814
16105,beginjaar,2012
16105,eindjaar,2012
16105,subsidietype,projectbeurs_4
16105,subsidiecomite,theater_10
16105,subsidiërende instantie,Kunstendecreet_1
16107,subsidiesysteem,Ontwikkelingsgerichte beurs multi_642
16107,persoon,Karl Van Welden_1904401
16107,beginjaar,2012
16107,eindjaar,2012
16107,subsidietype,ontwikkelingsbeurs_7
16107,subsidiecomite,multidisciplinair_8
16107,subsidiërende instantie,Kunstendecreet_1
16108,subsidiesysteem,Ontwikkelingsgerichte beurs multi_642
16108,persoon,Karl Van Welden_1904401
16108,beginjaar,2012
16108,eindjaar,2012
16108,subsidietype,ontwikkelingsbeurs_7
16108,subsidiecomite,multidisciplinair_8
16108,subsidiërende instantie,Kunstendecreet_1
16110,subsidiesysteem,Ontwikkelingsgerichte beurs dans_640
16110,persoon,Vera Tussing_1925932
16110,beginjaar,2012
16110,eindjaar,2012
16110,subsidietype,ontwikkelingsbeurs_7
16110,subsidiecomite,dans_11
16110,subsidiërende instantie,Kunstendecreet_1
16111,subsidiesysteem,Ontwikkelingsgerichte beurs theater_639
16111,persoon,Marijke Pinoy_1878280
16111,beginjaar,2012
16111,eindjaar,2012
16111,subsidietype,ontwikkelingsbeurs_7
16111,subsidiecomite,theater_10
16111,subsidiërende instantie,Kunstendecreet_1
16114,subsidiesysteem,Ontwikkelingsgerichte beurs multi_642
16114,persoon,Danai Anesiadou_1902707
16114,beginjaar,2012
16114,eindjaar,2012
16114,subsidietype,ontwikkelingsbeurs_7
16114,subsidiecomite,multidisciplinair_8
16114,subsidiërende instantie,Kunstendecreet_1
16150,subsidiesysteem,Organisaties meerjarig voor kunsteducatie_621
16150,organisatie,Mus-e_371135
16150,beginjaar,2013
16150,eindjaar,2016
16150,subsidietype,structureel diverse duur_14
16150,subsidiecomite,kunsteducatie_4
16150,subsidiërende instantie,Kunstendecreet_1
16151,subsidiesysteem,Organisaties meerjarig voor kunsteducatie_621
16151,organisatie,Impuls_367155
16151,beginjaar,2013
16151,eindjaar,2016
16151,subsidietype,structureel diverse duur_14
16151,subsidiecomite,kunsteducatie_4
16151,subsidiërende instantie,Kunstendecreet_1
16154,subsidiesysteem,Kunstencentra Multi_617
16154,organisatie,Argos vzw_365744
16154,beginjaar,2013
16154,eindjaar,2016
16154,subsidietype,structureel diverse duur_14
16154,subsidiecomite,multidisciplinair_8
16154,subsidiërende instantie,Kunstendecreet_1
16155,subsidiesysteem,Kunstencentra Multi_617
16155,organisatie,Behoud de Begeerte - Kunstencentrum voor literatuur_368522
16155,beginjaar,2013
16155,eindjaar,2016
16155,subsidietype,structureel diverse duur_14
16155,subsidiecomite,multidisciplinair_8
16155,subsidiërende instantie,Kunstendecreet_1
16156,subsidiesysteem,Kunstencentra Multi_617
16156,organisatie,Beursschouwburg_363540
16156,beginjaar,2013
16156,eindjaar,2016
16156,subsidietype,structureel diverse duur_14
16156,subsidiecomite,multidisciplinair_8
16156,subsidiërende instantie,Kunstendecreet_1
16157,subsidiesysteem,Kunstencentra Multi_617
16157,organisatie,WorkSpaceBrussels - Brusselse Werkplaats voor Podiumkunsten_371645
16157,beginjaar,2013
16157,eindjaar,2016
16157,subsidietype,structureel diverse duur_14
16157,subsidiecomite,multidisciplinair_8
16157,subsidiërende instantie,Kunstendecreet_1
16159,subsidiesysteem,Kunstencentra Multi_617
16159,organisatie,Caravan Production_371978
16159,beginjaar,2013
16159,eindjaar,2016
16159,subsidietype,structureel diverse duur_14
16159,subsidiecomite,multidisciplinair_8
16159,subsidiërende instantie,Kunstendecreet_1
16160,subsidiesysteem,Kunstencentra Multi_617
16160,organisatie,Constant vzw_367277
16160,beginjaar,2013
16160,eindjaar,2014
16160,subsidietype,structureel diverse duur_14
16160,subsidiecomite,multidisciplinair_8
16160,subsidiërende instantie,Kunstendecreet_1
16162,subsidiesysteem,Kunstencentra Multi_617
16162,organisatie,De Werf_363426
16162,beginjaar,2013
16162,eindjaar,2016
16162,subsidietype,structureel diverse duur_14
16162,subsidiecomite,multidisciplinair_8
16162,subsidiërende instantie,Kunstendecreet_1
16213,subsidiesysteem,Organisaties meerjarig voor theater_606
16213,organisatie,4Hoog Productiehuis_367351
16213,beginjaar,2013
16213,eindjaar,2016
16213,subsidietype,structureel diverse duur_14
16213,subsidiecomite,theater_10
16213,subsidiërende instantie,Kunstendecreet_1
16214,subsidiesysteem,Organisaties meerjarig voor theater_606
16214,organisatie,Abattoir Fermé_369920
16214,beginjaar,2013
16214,eindjaar,2016
16214,subsidietype,structureel diverse duur_14
16214,subsidiecomite,theater_10
16214,subsidiërende instantie,Kunstendecreet_1
16216,subsidiesysteem,Organisaties meerjarig voor theater_606
16216,organisatie,Bloet_363039
16216,beginjaar,2013
16216,eindjaar,2016
16216,subsidietype,structureel diverse duur_14
16216,subsidiecomite,theater_10
16216,subsidiërende instantie,Kunstendecreet_1
16217,subsidiesysteem,Organisaties meerjarig voor theater_606
16217,organisatie,BRONKS_362980
16217,beginjaar,2013
16217,eindjaar,2016
16217,subsidietype,structureel diverse duur_14
16217,subsidiecomite,theater_10
16217,subsidiërende instantie,Kunstendecreet_1
16219,subsidiesysteem,Organisaties meerjarig voor theater_606
16219,organisatie,Compagnie Cecilia_371389
16219,beginjaar,2013
16219,eindjaar,2016
16219,subsidietype,structureel diverse duur_14
16219,subsidiecomite,theater_10
16219,subsidiërende instantie,Kunstendecreet_1
16220,subsidiesysteem,Organisaties meerjarig voor theater_606
16220,organisatie,Compagnie de Koe_362552
16220,beginjaar,2013
16220,eindjaar,2016
16220,subsidietype,structureel diverse duur_14
16220,subsidiecomite,theater_10
16220,subsidiërende instantie,Kunstendecreet_1
16221,subsidiesysteem,Organisaties meerjarig voor theater_606
16221,organisatie,CREW_eric joris_363234
16221,beginjaar,2013
16221,eindjaar,2016
16221,subsidietype,structureel diverse duur_14
16221,subsidiecomite,theater_10
16221,subsidiërende instantie,Kunstendecreet_1
16222,subsidiesysteem,Organisaties meerjarig voor theater_606
16222,organisatie,Figurentheater De Maan_363180
16222,beginjaar,2013
16222,eindjaar,2016
16222,subsidietype,structureel diverse duur_14
16222,subsidiecomite,theater_10
16222,subsidiërende instantie,Kunstendecreet_1
16223,subsidiesysteem,Organisaties meerjarig voor theater_606
16223,organisatie,De Parade_361110
16223,beginjaar,2013
16223,eindjaar,2016
16223,subsidietype,structureel diverse duur_14
16223,subsidiecomite,theater_10
16223,subsidiërende instantie,Kunstendecreet_1
16224,subsidiesysteem,Organisaties meerjarig voor theater_606
16224,organisatie,de Roovers_363004
16224,beginjaar,2013
16224,eindjaar,2016
16224,subsidietype,structureel diverse duur_14
16224,subsidiecomite,theater_10
16224,subsidiërende instantie,Kunstendecreet_1
16225,subsidiesysteem,Organisaties meerjarig voor theater_606
16225,organisatie,detheatermaker_371710
16225,beginjaar,2013
16225,eindjaar,2016
16225,subsidietype,structureel diverse duur_14
16225,subsidiecomite,theater_10
16225,subsidiërende instantie,Kunstendecreet_1
16226,subsidiesysteem,Organisaties meerjarig voor theater_606
16226,organisatie,Ensemble Leporello_360599
16226,beginjaar,2013
16226,eindjaar,2016
16226,subsidietype,structureel diverse duur_14
16226,subsidiecomite,theater_10
16226,subsidiërende instantie,Kunstendecreet_1
16229,subsidiesysteem,Organisaties meerjarig voor theater_606
16229,organisatie,HETGEVOLG_360657
16229,beginjaar,2013
16229,eindjaar,2016
16229,subsidietype,structureel diverse duur_14
16229,subsidiecomite,theater_10
16229,subsidiërende instantie,Kunstendecreet_1
16230,subsidiesysteem,Organisaties meerjarig voor theater_606
16230,organisatie,het KIP_372973
16230,beginjaar,2013
16230,eindjaar,2016
16230,subsidietype,structureel diverse duur_14
16230,subsidiecomite,theater_10
16230,subsidiërende instantie,Kunstendecreet_1
16231,subsidiesysteem,Festivals meerjarig theater_651
16231,organisatie,Het Theaterfestival Vlaanderen vzw_368335
16231,beginjaar,2013
16231,eindjaar,2016
16231,subsidietype,structureel diverse duur_14
16231,subsidiecomite,theater_10
16231,subsidiërende instantie,Kunstendecreet_1
16232,subsidiesysteem,Organisaties meerjarig voor theater_606
16232,organisatie,Toneelhuis_363214
16232,beginjaar,2013
16232,eindjaar,2016
16232,subsidietype,structureel diverse duur_14
16232,subsidiecomite,theater_10
16232,subsidiërende instantie,Kunstendecreet_1
16235,subsidiesysteem,Organisaties meerjarig voor theater_606
16235,organisatie,Laika_369248
16235,beginjaar,2013
16235,eindjaar,2016
16235,subsidietype,structureel diverse duur_14
16235,subsidiecomite,theater_10
16235,subsidiërende instantie,Kunstendecreet_1
16236,subsidiesysteem,Organisaties meerjarig voor theater_606
16236,organisatie,LAZARUS_371092
16236,beginjaar,2013
16236,eindjaar,2016
16236,subsidietype,structureel diverse duur_14
16236,subsidiecomite,theater_10
16236,subsidiërende instantie,Kunstendecreet_1
16237,subsidiesysteem,Organisaties meerjarig voor theater_606
16237,organisatie,luxemburg_363185
16237,beginjaar,2013
16237,eindjaar,2016
16237,subsidietype,structureel diverse duur_14
16237,subsidiecomite,theater_10
16237,subsidiërende instantie,Kunstendecreet_1
16238,subsidiesysteem,Organisaties meerjarig voor theater_606
16238,organisatie,MartHa!tentatief_363160
16238,beginjaar,2013
16238,eindjaar,2016
16238,subsidietype,structureel diverse duur_14
16238,subsidiecomite,theater_10
16238,subsidiërende instantie,Kunstendecreet_1
15727,subsidiesysteem,Festivals meerjarig multi_650
15727,organisatie,Antwerpen Open_368679
15727,beginjaar,2010
15727,eindjaar,2012
15727,subsidietype,structureel diverse duur_14
15727,subsidiecomite,multidisciplinair_8
15727,subsidiërende instantie,Kunstendecreet_1
15664,subsidiesysteem,Projecten sociaal-artistiek_624
15664,organisatie,Kopspel_371315
15664,beginjaar,2009
15664,eindjaar,2009
15664,subsidietype,projectbeurs_4
15664,subsidiecomite,sociaal-artistiek_5
15664,subsidiërende instantie,Kunstendecreet_1
15665,subsidiesysteem,Projecten sociaal-artistiek_624
15665,organisatie,Recyclart_368784
15665,beginjaar,2009
15665,eindjaar,2009
15665,subsidietype,projectbeurs_4
15665,subsidiecomite,sociaal-artistiek_5
15665,subsidiërende instantie,Kunstendecreet_1
15667,subsidiesysteem,Projecten sociaal-artistiek_624
15667,organisatie,Murga_372528
15667,beginjaar,2009
15667,eindjaar,2009
15667,subsidietype,projectbeurs_4
15667,subsidiecomite,sociaal-artistiek_5
15667,subsidiërende instantie,Kunstendecreet_1
15668,subsidiesysteem,Projecten sociaal-artistiek_624
15668,organisatie,Tutti Fratelli_371829
15668,beginjaar,2009
15668,eindjaar,2009
15668,subsidietype,projectbeurs_4
15668,subsidiecomite,sociaal-artistiek_5
15668,subsidiërende instantie,Kunstendecreet_1
15670,subsidiesysteem,Projecten kunsteducatie_622
15670,organisatie,Arenal vzw_372516
15670,beginjaar,2009
15670,eindjaar,2009
15670,subsidietype,projectbeurs_4
15670,subsidiecomite,kunsteducatie_4
15670,subsidiërende instantie,Kunstendecreet_1
15671,subsidiesysteem,Projecten kunsteducatie_622
15671,organisatie,Danscentrum Jette_371119
15671,beginjaar,2009
15671,eindjaar,2009
15671,subsidietype,projectbeurs_4
15671,subsidiecomite,kunsteducatie_4
15671,subsidiërende instantie,Kunstendecreet_1
15672,subsidiesysteem,Projecten kunsteducatie_622
15672,organisatie,De nieuwe opdrachtgevers_372529
15672,beginjaar,2009
15672,eindjaar,2009
15672,subsidietype,projectbeurs_4
15672,subsidiecomite,kunsteducatie_4
15672,subsidiërende instantie,Kunstendecreet_1
15674,subsidiesysteem,Projecten festivals_625
15674,organisatie,Bâtard_371489
15674,beginjaar,2009
15674,eindjaar,2009
15674,subsidietype,projectbeurs_4
15674,subsidiërende instantie,Kunstendecreet_1
15675,subsidiesysteem,Projecten festivals_625
15675,organisatie,Cultuurcentrum Hasselt_363357
15675,beginjaar,2009
15675,eindjaar,2009
15675,subsidietype,projectbeurs_4
15675,subsidiërende instantie,Kunstendecreet_1
15676,subsidiesysteem,Projecten festivals_625
15676,organisatie,Corban_369031
15676,beginjaar,2009
15676,eindjaar,2009
15676,subsidietype,projectbeurs_4
15676,subsidiërende instantie,Kunstendecreet_1
15677,subsidiesysteem,Projecten festivals_625
15677,organisatie,ZuiderZinnen_371999
15677,beginjaar,2009
15677,eindjaar,2009
15677,subsidietype,projectbeurs_4
15677,subsidiërende instantie,Kunstendecreet_1
15685,subsidiesysteem,Festivals meerjarig_626
15685,organisatie,Kunstenfestivaldesarts_368299
15685,beginjaar,2010
15685,eindjaar,2012
15685,subsidietype,structureel diverse duur_14
15685,subsidiecomite,festivals_1
15685,subsidiërende instantie,Kunstendecreet_1
15687,subsidiesysteem,Festivals meerjarig_626
15687,organisatie,Young Arab Theatre Fund_370754
15687,beginjaar,2010
15687,eindjaar,2012
15687,subsidietype,structureel diverse duur_14
15687,subsidiecomite,festivals_1
15687,subsidiërende instantie,Kunstendecreet_1
15661,subsidiesysteem,Projecten sociaal-artistiek_624
15661,organisatie,City Mine(d)_376455
15661,beginjaar,2009
15661,eindjaar,2009
15661,subsidietype,projectbeurs_4
15661,subsidiecomite,sociaal-artistiek_5
15661,subsidiërende instantie,Kunstendecreet_1
15688,subsidiesysteem,Kunstencentra Multi_617
15688,organisatie,Argos vzw_365744
15688,beginjaar,2010
15688,eindjaar,2012
15688,subsidietype,structureel diverse duur_14
15688,subsidiecomite,multidisciplinair_8
15688,subsidiërende instantie,Kunstendecreet_1
15689,subsidiesysteem,Kunstencentra Multi_617
15689,organisatie,Behoud de Begeerte - Kunstencentrum voor literatuur_368522
15689,beginjaar,2010
15689,eindjaar,2012
15689,subsidietype,structureel diverse duur_14
15689,subsidiecomite,multidisciplinair_8
15689,subsidiërende instantie,Kunstendecreet_1
15695,subsidiesysteem,Kunstencentra Multi_617
15695,organisatie,kc nOna_369503
15695,beginjaar,2010
15695,eindjaar,2012
15695,subsidietype,structureel diverse duur_14
15695,subsidiecomite,multidisciplinair_8
15695,subsidiërende instantie,Kunstendecreet_1
15696,subsidiesysteem,Kunstencentra Multi_617
15696,organisatie,Vooruit_363396
15696,beginjaar,2010
15696,eindjaar,2012
15696,subsidietype,structureel diverse duur_14
15696,subsidiecomite,multidisciplinair_8
15696,subsidiërende instantie,Kunstendecreet_1
15699,subsidiesysteem,Kunstencentra Multi_617
15699,organisatie,Rataplan vzw_363173
15699,beginjaar,2010
15699,eindjaar,2012
15699,subsidietype,structureel diverse duur_14
15699,subsidiecomite,multidisciplinair_8
15699,subsidiërende instantie,Kunstendecreet_1
15702,subsidiesysteem,Kunstencentra Multi_617
15702,organisatie,CAMPO_371786
15702,beginjaar,2010
15702,eindjaar,2012
15702,subsidietype,structureel diverse duur_14
15702,subsidiecomite,multidisciplinair_8
